# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.126000  0.005076199  0.000040287 30.015265545 26.345528948 200.000000000  1.525763920   0     0.387109  0.000000086519215    79.000000   -30.015266    30.015266 
    0.127000  0.005116486  0.000040287 30.015508922 26.541776802 200.000000000  1.552305697   0     0.390137  0.000000086522754    79.000000   -30.015509    30.015509 
    0.128000  0.005156773  0.000040287 30.015754226 26.734344677 200.000000000  1.579040041   0     0.393127  0.000000086526294    79.000000   -30.015754    30.015754 
    0.129000  0.005197060  0.000040287 30.016001457 26.923170440 200.000000000  1.605963212   0     0.396077  0.000000086529834    79.000000   -30.016001    30.016001 
    0.130000  0.005237348  0.000040287 30.016250615 27.108196482 200.000000000  1.633071408   0     0.398988  0.000000086533375    79.000000   -30.016251    30.016251 
    0.131000  0.005277635  0.000040287 30.016501702 27.289367922 200.000000000  1.660360776   0     0.401857  0.000000086536916    79.000000   -30.016502    30.016502 
    0.132000  0.005317922  0.000040287 30.016754715 27.466629183 200.000000000  1.687827405   0     0.404686  0.000000086540458    79.000000   -30.016755    30.016755 
    0.133000  0.005358210  0.000040287 30.017009657 27.639932623 200.000000000  1.715467338   0     0.407472  0.000000086544000    79.000000   -30.017010    30.017010 
    0.134000  0.005398497  0.000040287 30.017266526 27.809229338 200.000000000  1.743276567   0     0.410216  0.000000086547543    79.000000   -30.017267    30.017267 
    0.135000  0.005438784  0.000040287 30.017525322 27.974469817 200.000000000  1.771251037   0     0.412917  0.000000086551087    79.000000   -30.017525    30.017525 
    0.136000  0.005479071  0.000040287 30.017786047 28.135616536 200.000000000  1.799386654   0     0.415575  0.000000086554631    79.000000   -30.017786    30.017786 
    0.137000  0.005519359  0.000040287 30.018048700 28.292626619 200.000000000  1.827679280   0     0.418189  0.000000086558175    79.000000   -30.018049    30.018049 
    0.138000  0.005559646  0.000040287 30.018313281 28.445461390 200.000000000  1.856124742   0     0.420759  0.000000086561721    79.000000   -30.018313    30.018313 
    0.139000  0.005599933  0.000040287 30.018579790 28.594086194 200.000000000  1.884718828   0     0.423284  0.000000086565266    79.000000   -30.018580    30.018580 
    0.140000  0.005640221  0.000040287 30.018848227 28.738468309 200.000000000  1.913457296   0     0.425763  0.000000086568813    79.000000   -30.018848    30.018848 
    0.141000  0.005680508  0.000040287 30.019118592 28.878578441 200.000000000  1.942335875   0     0.428198  0.000000086572359    79.000000   -30.019119    30.019119 
    0.142000  0.005720795  0.000040287 30.019390886 29.014387812 200.000000000  1.971350263   0     0.430587  0.000000086575907    79.000000   -30.019391    30.019391 
    0.143000  0.005761083  0.000040287 30.019665109 29.145869651 200.000000000  2.000496132   0     0.432930  0.000000086579455    79.000000   -30.019665    30.019665 
    0.144000  0.005801370  0.000040287 30.019941260 29.273004726 200.000000000  2.029769137   0     0.435226  0.000000086583003    79.000000   -30.019941    30.019941 
    0.145000  0.005841657  0.000040287 30.020219340 29.395769392 200.000000000  2.059164906   0     0.437476  0.000000086586553    79.000000   -30.020219    30.020219 
    0.146000  0.005881944  0.000040287 30.020499348 29.514149516 200.000000000  2.088679056   0     0.439680  0.000000086590102    79.000000   -30.020499    30.020499 
    0.147000  0.005922232  0.000040287 30.020781285 29.628128096 200.000000000  2.118307184   0     0.441837  0.000000086593652    79.000000   -30.020781    30.020781 
    0.148000  0.005962519  0.000040287 30.021065152 29.737690342 200.000000000  2.148044874   0     0.443947  0.000000086597203    79.000000   -30.021065    30.021065 
    0.149000  0.006002806  0.000040287 30.021350947 29.842829900 200.000000000  2.177887704   0     0.446009  0.000000086600755    79.000000   -30.021351    30.021351 
    0.150000  0.006043094  0.000040287 30.021638671 29.943536588 200.000000000  2.207831241   0     0.448025  0.000000086604307    79.000000   -30.021639    30.021639 
    0.151000  0.006083381  0.000040287 30.021928325 30.021928325 200.000000000  2.237871043   0     0.449815  0.000000086607859    79.000000   -30.021928    30.021928 
    0.152000  0.006123668  0.000040287 30.022219908 30.022219908 200.000000000  2.268002673   1     0.450822  0.000000086611412    79.000000   -30.022220    30.022220 
    0.153000  0.006163955  0.000040287 30.022513420 30.022513420 200.000000000  2.298221686   1     0.451831  0.000000086614966    79.000000   -30.022513    30.022513 
    0.154000  0.006204243  0.000040287 30.022808862 30.022808862 200.000000000  2.328523638   1     0.452844  0.000000086618520    79.000000   -30.022809    30.022809 
    0.155000  0.006244530  0.000040287 30.023106234 30.023106234 200.000000000  2.358904096   1     0.453858  0.000000086622075    79.000000   -30.023106    30.023106 
    0.156000  0.006284817  0.000040287 30.023405535 30.023405535 200.000000000  2.389358624   1     0.454876  0.000000086625630    79.000000   -30.023406    30.023406 
    0.157000  0.006325105  0.000040287 30.023706766 30.023706766 200.000000000  2.419882796   1     0.455895  0.000000086629186    79.000000   -30.023707    30.023707 
    0.158000  0.006365392  0.000040287 30.024009927 30.024009927 200.000000000  2.450472203   1     0.456917  0.000000086632742    79.000000   -30.024010    30.024010 
